sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,16,1.7a2d28aa16807p+62,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,17,1.8d9cb451148e4p+62,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,18,1.83cafd9b6964ep+62,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,19,1.567d6d63c767ap+62,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,20,1.756c37f5c4273p+62,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,21,1.6933f0bbdea99p+62,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,22,1.a0b28fde4a1cfp+62,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,23,1.84fc9542053e4p+62,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,24,1.8214f1c4decf4p+62,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,25,1.803c660725975p+62,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,26,1.a2a3da4af8adap+62,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,27,1.7daca7a52b11fp+62,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,28,1.5c841ea8fc53cp+62,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,29,1.7c984ee3fb616p+62,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,8192,30,1.9602d2af44e96p+62,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,1,1.46292b8f3290fp+61,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,2,1.ab46d032493acp+61,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,3,1.6c2ed0b48cdcfp+61,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,4,1.54d4ec3db2abbp+61,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,5,1.61c18450f0c4dp+61,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,6,1.85d69f65176dbp+61,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,7,1.4a6fb25e52d3ep+61,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,8,1.78cba1520e52cp+61,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,9,1.7288b642b7fedp+61,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,10,1.6241c804c0e27p+61,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,11,1.6c46f949c2b67p+61,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,12,1.6e33f08a27a2cp+61,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,13,1.5354002e58c94p+61,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,14,1.9809fbefb7775p+61,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,16384,15,1.b7a4f7ec0a7b7p+61,1964991582807916
