sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k_kh=0,16384,7,1.c60e35470e0cap+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,16384,8,1.c73743e3c4687p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,16384,9,1.c617fe485cee6p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,16384,10,1.c693ded6312e8p+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,32768,1,1.c6d65478071e3p+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,32768,2,1.c72c4a8024419p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,32768,3,1.c78e416cf905cp+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,32768,4,1.c6523fc898038p+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,32768,5,1.c7210ffb30f57p+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,32768,6,1.c65dcfc712c28p+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,32768,7,1.c6bea82e7b5d3p+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,32768,8,1.c7b4b3dd13aa4p+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,32768,9,1.c6c7a775d71c9p+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,32768,10,1.c6b84458956bfp+50,81516779048
central_bucket_expo_abs_0.001_k=k_kh=0,65536,1,1.c73fc734a8a6ap+50,3803303318690
central_bucket_expo_abs_0.001_k=k_kh=0,65536,2,1.c665eb0518b32p+50,13530143956
central_bucket_expo_abs_0.001_k=k_kh=0,65536,3,1.c705eef4a8093p+50,6908134542
central_bucket_expo_abs_0.001_k=k_kh=0,65536,4,1.c5bd7b66b7267p+50,4970556954
central_bucket_expo_abs_0.001_k=k_kh=0,65536,5,1.c680dad62538cp+50,2813036242
central_bucket_expo_abs_0.001_k=k_kh=0,65536,6,1.c71dab91a450fp+50,201295278970
central_bucket_expo_abs_0.001_k=k_kh=0,65536,7,1.c5a00be0aa61fp+50,993773811390
central_bucket_expo_abs_0.001_k=k_kh=0,65536,8,1.c6ba4c4713bdep+50,16627776482
central_bucket_expo_abs_0.001_k=k_kh=0,65536,9,1.c7536eb2a775cp+50,83667722768
central_bucket_expo_abs_0.001_k=k_kh=0,65536,10,1.c6d32d7a23238p+50,81516779048
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,1,1.bac1d9d85c495p+41,3803303318690
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,2,1.92527271c145cp+33,13530143956
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,3,1.95502f580e91fp+32,6908134542
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,4,1.1bf5adfbf249ap+32,4970556954
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,5,1.40f304a88ab5ap+31,2813036242
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,6,1.76a6193e615b3p+37,201295278970
